Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
15298252344,"Jul 31, 2025, 1:42:16 PM",Afternoon Run,Run,,2562,7.12,175.0,64,false,,ASICS Gel-Kayano 31,activities/16337282297.fit.gz,,,2562.0,2562.0,7119.6,3.54,2.779,58.0,76.0,1.4,25.2,10.8,-0.3,,,85.0,79.0,175.0,158.0,,320.0,570.0,,28.0,64.0,819009.0,,,,,,,,323.0,2563.0,,,0.0,,1.0,7215.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.779,1053.0,,,,6762.0,0.0,,420.0,243.0,2.816,,,,,,,,""
15334139004,"Aug 3, 2025, 4:22:44 PM",Evening Run,Run,,2492,7.00,177.0,47,false,,ASICS Gel-Kayano 31,activities/16375663501.fit.gz,,,2492.0,2480.0,7005.9,4.14,2.825,53.0,67.0,3.0,26.4,10.9,-0.2,,,87.0,79.0,177.0,153.0,,322.0,548.0,,24.0,47.0,798035.0,,,,,,,,323.0,2493.0,,,0.0,,1.0,7107.5,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.811,1562.5,,,,6578.0,0.0,,408.0,243.0,2.866,,,,,,,,""
15377998509,"Aug 7, 2025, 3:05:54 PM",Afternoon Run,Run,2 x 7 min tröskel,2265,6.74,185.0,56,false,,ASICS Gel-Kayano 31,activities/16422575215.fit.gz,,,2265.0,2265.0,6740.2,4.24,2.976,40.0,56.0,1.0,25.4,10.2,-0.2,,,88.0,82.0,185.0,158.0,,335.0,515.0,,22.0,56.0,758090.0,,,,,,,,344.0,2266.0,,,0.0,,1.0,6819.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.976,2523.9,,,,6160.0,0.0,,421.0,259.0,3.011,,,,,,,,""
15378022948,"Aug 6, 2025, 2:22:31 PM",Afternoon Golf,Golf,,10928,11.36,,,false,,,activities/16422600784.fit.gz,,,10928.0,5367.0,11365.8,6.559,2.118,85.6,175.0,4.0,38.1,10.0,0.0,,,,,,,,,714.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.0,,,,,0.0,,,,,,,,,,,,""
15399831620,"Aug 9, 2025, 9:51:47 AM",Lunch Hike,Hike,"",10034,4.47,140.0,11,false,,,activities/16445866123.fit.gz,,,10034.0,5259.0,4469.4,2.85,0.85,120.0,119.0,188.0,203.4,43.8,0.0,,,106.0,51.0,140.0,98.0,,,477.0,,25.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,0.0,,,,6504.0,0.0,,,,,,6504.0,,,,,,media/DA6B8FF4-EF36-4158-AC66-53D9382AB2FD.mp4|media/F222C218-AA28-41B0-B93F-6529B30E146F.jpg
15399839097,"Aug 9, 2025, 1:38:16 PM",Afternoon Run,Run,Med [strava://athletes/107649289/14]Clara Sundgren ❤️,2828,6.89,182.0,40,false,,ASICS Gel-Kayano 31,activities/16445874012.fit.gz,,,2828.0,2585.0,6898.6,4.74,2.669,80.0,93.0,122.2,158.4,16.3,-0.3,,,88.0,82.0,182.0,148.0,,310.0,546.0,,25.0,40.0,802106.0,,,,,,,,308.0,2829.0,,,0.0,,1.0,7067.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.439,4607.7,,,,7058.0,0.0,,422.0,232.0,2.734,,,,,,,,media/3331F3FF-3EA5-4252-BC15-F94D8074F83D.jpg
15411442492,"Aug 10, 2025, 12:30:25 PM",Afternoon Golf,Golf,,7429,5.72,,,false,,,activities/16458302252.fit.gz,,,7429.0,4061.0,5727.5,1.686,1.41,32.5,105.0,2.3,30.8,7.2,0.0,,,,,,,,,277.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771,0.0,,,,,0.0,,,,,,,,,,,,""
15420984049,"Aug 11, 2025, 12:39:02 PM",Afternoon Run,Run,2 x 8 min tröskel,2356,7.03,180.0,57,false,,ASICS Gel-Kayano 31,activities/16468581550.fit.gz,,,2356.0,2325.0,7031.5,4.82,3.024,76.0,76.0,14.4,46.0,17.2,0.0,,,89.0,82.0,180.0,159.0,,355.0,540.0,,22.0,57.0,825660.0,,,,,,,,362.0,2357.0,,,0.0,,1.0,7220.7,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.985,502.7,,,,6342.0,0.0,,484.0,272.0,3.106,,,,,,,,""
15442173390,"Aug 13, 2025, 8:38:22 AM",Morning Weight Training,Weight Training,,1008,0,148.0,3,false,,,activities/16491179091.fit.gz,,,1008.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,115.0,,,130.0,,30.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,28.0,,,,,,""
15467705798,"Aug 15, 2025, 12:56:28 PM",Afternoon Run,Run,15 min tröskel,1957,6.18,169.0,30,false,,ASICS Gel-Kayano 31,activities/16518433616.fit.gz,,,1957.0,1957.0,6181.8,4.62,3.159,36.0,66.0,13.0,47.8,10.5,-0.5,,,89.0,83.0,169.0,148.0,,348.0,436.0,,24.0,30.0,680495.0,,,,,,,,356.0,1958.0,,,0.0,,1.0,6215.9,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,3.159,791.9,,,,5430.0,0.0,,390.0,268.0,3.176,,,,,,,,""
15498180704,"Aug 18, 2025, 8:38:44 AM",Morning Run,Run,,2624,6.53,172.0,51,false,,ASICS Gel-Kayano 31,activities/16551155331.fit.gz,,,2624.0,2523.0,6535.5,3.38,2.59,70.0,75.0,1.2,22.8,13.3,-0.2,,,88.0,83.0,172.0,153.0,,294.0,542.0,,27.0,51.0,741170.0,,,,,,,,293.0,2626.0,,,0.0,,1.0,6700.3,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.491,0.0,,,,6958.0,0.0,,353.0,220.0,2.656,,,,,,,,""
15516706169,"Aug 19, 2025, 6:35:04 PM",Evening Run,Run,,2905,10.00,187.0,133,false,,ASICS Gel-Kayano 31,activities/16570783816.fit.gz,,,2905.0,2905.0,10006.0,5.2,3.444,77.0,73.0,-3.0,24.4,13.4,0.0,,,95.0,84.0,187.0,173.0,,396.0,745.0,,20.0,133.0,1149469.0,,,,,,,,397.0,2906.0,,,0.0,,1.0,10170.6,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,3.444,106.8,,,,8106.0,0.0,,718.0,298.0,3.501,,,,,,,,""
15595989754,"Aug 26, 2025, 5:46:22 PM",Evening Run,Run,Med ankaret Doris,2042,4.75,168.0,14,false,,ASICS Gel-Kayano 31,activities/16657265697.fit.gz,,,2042.0,1743.0,4757.8,3.36,2.73,98.0,43.0,0.8,28.4,16.8,-0.1,,,90.0,83.0,168.0,141.0,,308.0,375.0,,21.0,14.0,536366.0,,,,,,,,294.0,2043.0,,,0.0,,1.0,4865.2,,,,,,,,,,,,,,,,22282196.0,,,,,,,,,,,2.33,387.3,,,,4846.0,0.0,,277.0,221.0,2.791,,,0.0,,,,,media/971806FF-4DC5-409C-9C5A-006691F2DF97.jpg
15617093228,"Aug 28, 2025, 9:34:27 AM",Lunch Hike,Hike,"",21067,12.87,136.0,24,false,,,activities/16679806053.fit.gz,,,21067.0,10984.0,12872.1,20.8,1.172,271.0,246.0,714.4,894.4,50.0,0.3,,,118.0,51.0,136.0,96.0,,,1028.0,,25.0,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611,6961.5,,,,15986.0,0.0,,,,,,15986.0,0.0,,,,,media/4F02C98B-388E-4A95-9C49-A1AC3DCBFCF2.jpg|media/190A85AE-ED51-4382-8A57-E6332F5A3162.jpg
15627208625,"Aug 29, 2025, 10:06:09 AM",Lunch Hike,Hike,Sveriges högsta vattenfall🤟,16907,8.18,142.0,19,false,,,activities/16690676815.fit.gz,,,16907.0,8725.0,8181.8,1.871,0.938,316.0,322.0,713.8,913.4,49.0,0.0,,,117.0,52.0,142.0,97.0,,,904.0,,24.0,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,8182.5,,,,11072.0,0.0,,,,,,11072.0,0.0,,,,,media/8CCEF43E-90DE-4CA1-AD7C-A3CE197FABBF.jpg|media/3213A982-3B33-407D-A0A2-BAD1C296A6FE.jpg
15728095487,"Sep 7, 2025, 11:16:17 AM",Afternoon Run,Run,,2382,6.71,173.0,62,false,,ASICS Gel-Kayano 31,activities/16800494002.fit.gz,,,2382.0,2378.0,6712.4,3.92,2.823,50.0,50.0,57.8,78.6,13.9,0.0,,,90.0,82.0,173.0,160.0,,317.0,559.0,,23.0,62.0,753533.0,,,,,,,,317.0,2383.0,,,0.0,,1.0,6837.0,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.818,3029.6,,,,6528.0,0.0,,375.0,238.0,2.875,,,,,,,,""
15811557101,"Sep 14, 2025, 12:42:08 PM",Afternoon Golf,Golf,,14736,10.58,,,false,,,activities/16888621844.fit.gz,,,14736.0,6728.0,10581.4,2.275,1.573,76.1,171.0,72.8,88.8,7.7,0.0,,,,,,,,,485.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718,0.0,,,,,0.0,,,,,,,,,,,,""
15823249431,"Sep 15, 2025, 1:37:39 PM",Afternoon Golf,Golf,,6795,6.43,,,false,,,activities/16900835931.fit.gz,,,6795.0,3335.0,6438.4,6.813,1.931,21.4,43.0,71.0,86.8,6.5,-0.2,,,,,,,,,355.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.0,,,,,0.0,,,,,,,,,,,,""
15911321868,"Sep 23, 2025, 3:49:36 PM",Afternoon Run,Run,Helt nollad efter 3 veckors sjuka😔,1897,5.41,175.0,54,false,,ASICS Gel-Kayano 31,activities/16991263875.fit.gz,,,1897.0,1893.0,5409.5,3.94,2.858,28.0,26.0,65.2,77.0,9.9,0.0,,,88.0,82.0,175.0,162.0,,317.0,447.0,,19.0,54.0,599041.0,,,,,,,,315.0,1898.0,,,0.0,,1.0,5467.7,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.852,0.0,,,,5200.0,0.0,,295.0,237.0,2.888,,,0.0,,,,,""
15911328494,"Sep 22, 2025, 2:47:37 PM",Afternoon Golf,Golf,,6339,5.29,,,false,,,activities/16991270665.fit.gz,,,6339.0,3586.0,5293.4,1.938,1.476,53.0,120.0,73.4,88.2,7.9,0.0,,,,,,,,,254.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835,0.0,,,,,0.0,,,,,,,,,,,,""
15911328498,"Sep 21, 2025, 2:56:52 PM",Afternoon Golf,Golf,,6337,4.68,,,false,,,activities/16991270679.fit.gz,,,6337.0,3528.0,4683.4,1.719,1.327,21.8,105.0,72.1,86.3,4.7,0.0,,,,,,,,,214.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739,0.0,,,,,0.0,,,,,,,,,,,,""
15911328644,"Sep 22, 2025, 4:36:11 PM",Evening Golf,Golf,,2511,2.26,,,false,,,activities/16991270751.fit.gz,,,2511.0,1320.0,2268.3,7.08,1.718,15.7,35.0,73.2,82.8,5.8,0.1,,,,,,,,,121.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903,0.0,,,,,0.0,,,,,,,,,,,,""
15935314024,"Sep 25, 2025, 3:34:27 PM",Afternoon Run,Run,,1984,6.01,186.0,42,false,,ASICS Gel-Kayano 31,activities/17015818972.fit.gz,,,1984.0,1954.0,6017.8,4.24,3.08,19.0,16.0,68.0,76.2,9.1,0.0,,,87.0,82.0,186.0,155.0,,340.0,453.0,,21.0,42.0,663872.0,,,,,,,,338.0,1985.0,,,0.0,,1.0,6066.0,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,3.033,0.0,,,,5356.0,0.0,,355.0,254.0,3.104,,,,,,,,""
15950236429,"Sep 27, 2025, 8:43:42 AM",Morning Run,Run,"",1595,3.73,147.0,7,false,,ASICS Gel-Kayano 31,activities/17031097421.fit.gz,,,1595.0,1480.0,3732.3,3.18,2.522,17.0,15.0,65.6,80.6,8.1,-0.1,,,88.0,84.0,147.0,138.0,,278.0,288.0,,21.0,7.0,412181.0,,,,,,,,268.0,1596.0,,,0.0,,1.0,3772.2,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.34,0.0,,,,4124.0,0.0,,180.0,202.0,2.549,,,0.0,,,,,media/FC2F9AA3-F554-4446-99D4-BF8C23B80507.jpg
15977256800,"Sep 29, 2025, 3:51:29 PM",Afternoon Run,Run,,3187,7.93,172.0,60,false,,ASICS Gel-Kayano 31,activities/17058725895.fit.gz,,,3187.0,3015.0,7937.9,3.82,2.633,68.0,61.0,53.0,76.4,19.6,0.0,,,87.0,80.0,172.0,153.0,,301.0,649.0,,20.0,60.0,908694.0,,,,,,,,298.0,3188.0,,,0.0,,1.0,8122.8,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.491,4671.1,,,,8054.0,0.0,,444.0,224.0,2.694,,,,,,,,""
15999502243,"Oct 1, 2025, 3:15:02 PM",Afternoon Run,Run,Springer lite ärenden!,1089,3.63,180.0,29,false,,ASICS Gel-Kayano 31,activities/17081240939.fit.gz,,,1089.0,1080.0,3629.6,4.46,3.361,18.0,44.0,34.6,77.2,17.1,-0.8,,,86.0,81.0,180.0,161.0,,366.0,265.0,,19.0,29.0,395421.0,,,,,,,,361.0,1090.0,,,0.0,,1.0,3615.1,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,3.333,975.7,,,,2908.0,0.0,,222.0,271.0,3.347,,,0.0,,,,,media/FF5D7B22-22A5-422B-9426-7437A64D663F.jpg
16052397027,"Oct 6, 2025, 2:13:50 PM",Afternoon Run,Run,,1874,5.40,177.0,56,false,,ASICS Gel-Kayano 31,activities/17134885036.fit.gz,,,1874.0,1874.0,5402.2,3.58,2.883,32.0,35.0,64.6,78.4,10.6,-0.1,,,85.0,80.0,177.0,162.0,,321.0,443.0,,23.0,56.0,601843.0,,,,,,,,322.0,1875.0,,,0.0,,1.0,5466.1,1759759200.0,2.0,14.2,14.3,8.8,0.7,1012.6,2.1,4.5,353.0,0.0,1759727608.0,1759767413.0,0.375,,22282197.0,0.49,5.0,0.45,41818.0,1.0,,,,,,2.883,2377.2,,,,5032.0,0.0,,305.0,242.0,2.917,,,,,,,,""
16086881778,"Oct 9, 2025, 3:31:25 PM",Afternoon Run,Run,Acklimatiserar mig inför höst!,2372,7.01,174.0,63,false,,ASICS Gel-Kayano 31,activities/17169682252.fit.gz,,,2372.0,2354.0,7012.9,4.58,2.979,41.0,32.0,61.2,80.2,13.2,0.1,,,87.0,82.0,174.0,161.0,,340.0,559.0,,19.0,63.0,799260.0,,,,,,,,339.0,2373.0,,,0.0,,1.0,7109.0,1760022000.0,5.0,13.1,8.2,9.6,0.79,1009.0,5.7,12.6,236.0,0.5,1759987222.0,1760026112.0,0.625,,22282197.0,0.56,5.0,0.98,10026.0,0.0,,,,,,2.957,0.0,,,,6428.0,0.0,,428.0,255.0,3.02,,,0.0,,,,,media/3AB8F181-1509-4DCB-BBA8-D7691340AB36.jpg|media/433C20C1-682B-403E-AD51-26BDBFA064C8.jpg
16139765928,"Oct 14, 2025, 3:48:11 PM",Afternoon Run,Run,Norska intervaller med norsken,3395,8.01,186.0,46,false,,ASICS Gel-Kayano 31,activities/17223175053.fit.gz,,,3395.0,3364.0,8013.2,5.16,2.382,36.0,35.0,68.0,78.6,33.3,0.0,,,91.0,81.0,186.0,149.0,,312.0,670.0,,18.0,46.0,856259.0,,,,,,,,328.0,3396.0,,,0.0,,1.0,8119.8,1760454000.0,3.0,10.7,10.1,7.2,0.79,1021.7,1.9,3.7,305.0,0.0,1760419910.0,1760457290.0,0.75,,22282197.0,0.54,5.0,0.78,38816.0,0.0,,,,,,2.36,1264.2,,,,7190.0,0.0,,574.0,247.0,2.414,,,0.0,,,,,""
16161591926,"Oct 16, 2025, 3:43:05 PM",Afternoon Run,Run,,1837,5.50,175.0,49,false,,ASICS Gel-Kayano 31,activities/17245185441.fit.gz,,,1837.0,1835.0,5505.4,3.92,3.0,36.0,33.0,65.6,89.2,11.9,0.1,,,87.0,82.0,175.0,160.0,,338.0,442.0,,20.0,49.0,621120.0,,,,,,,,338.0,1838.0,,,0.0,,1.0,5595.9,1760626800.0,3.0,10.1,8.3,3.6,0.64,1013.8,2.6,6.1,9.0,0.0,1760592973.0,1760629750.0,0.875,,22282197.0,0.0,5.0,0.92,42269.0,0.0,,,,,,2.997,1313.4,,,,4996.0,0.0,,329.0,254.0,3.05,,,,,,,,""
16191782826,"Oct 19, 2025, 1:32:38 PM",Afternoon Run,Run,,1262,3.00,150.0,5,false,,ASICS Gel-Kayano 31,activities/17275726497.fit.gz,,,1262.0,1152.0,3000.1,6.68,2.604,12.0,9.0,38.6,52.8,12.2,0.0,,,88.0,82.0,150.0,133.0,,297.0,228.0,,19.0,5.0,341750.0,,,,,,,,284.0,1263.0,,,0.0,,1.0,3044.8,1760878800.0,2.0,9.4,6.1,3.8,0.68,1018.9,4.2,8.0,200.0,0.0,1760853347.0,1760889438.0,0.875,,22282197.0,0.0,5.0,0.59,36244.0,1.0,,,,,,2.377,391.3,,,,3144.0,0.0,,160.0,214.0,2.643,,,,,,,,""
16233951078,"Oct 23, 2025, 3:57:55 PM",Afternoon Run,Run,,3931,10.22,182.0,79,false,,ASICS Gel-Kayano 31,activities/17318160218.fit.gz,,,3931.0,3859.0,10219.1,3.64,2.648,68.0,63.0,59.6,79.8,16.7,0.0,,,87.0,81.0,182.0,155.0,,302.0,844.0,,21.0,79.0,1163987.0,,,,,,,,301.0,3932.0,,,0.0,,1.0,10386.7,1761231600.0,3.0,11.9,10.0,8.9,0.82,993.2,3.0,5.7,95.0,0.0,1761198740.0,1761233440.0,0.125,,22282197.0,0.52,5.0,0.94,34889.0,0.0,,,,,,2.6,4641.7,,,,10462.0,0.0,,558.0,226.0,2.692,,,,,,,,""
16253832178,"Oct 25, 2025, 4:36:26 PM",Evening Run,Run,"",1314,4.42,182.0,40,false,,ASICS Gel-Kayano 31,activities/17338184285.fit.gz,,,1314.0,1290.0,4421.8,4.1,3.428,23.0,20.0,67.0,80.0,7.3,0.0,,,87.0,82.0,182.0,164.0,,388.0,325.0,,16.0,40.0,500849.0,,,,,,,,383.0,1315.0,,,0.0,,1.0,4456.7,1761408000.0,3.0,8.9,8.7,5.5,0.79,990.7,1.7,3.0,131.0,0.0,1761371834.0,1761405942.0,0.125,,22282197.0,0.0,5.0,0.94,39911.0,0.0,,,,,,3.365,0.0,,,,3536.0,0.0,,302.0,288.0,3.455,,,0.0,,,,,media/55AB905F-9C8C-4914-A98A-8BE71BFD5DC2.jpg
16294305367,"Oct 29, 2025, 4:26:31 PM",Afternoon Run,Run,,2614,6.79,183.0,77,false,,ASICS Gel-Kayano 31,activities/17379108157.fit.gz,,,2614.0,2466.0,6796.4,4.12,2.756,28.0,26.0,62.0,78.0,10.3,0.0,,,88.0,82.0,183.0,164.0,,309.0,571.0,,13.0,77.0,763722.0,,,,,,,,302.0,2616.0,,,0.0,,1.0,6861.0,1761753600.0,3.0,6.5,6.1,3.9,0.84,1000.1,1.7,3.5,185.0,0.0,1761717985.0,1761750921.0,0.125,,22282197.0,0.64,5.0,0.78,38623.0,0.0,,,,,,2.6,0.0,,,,6776.0,0.0,,374.0,227.0,2.782,,,,,,,,""
16342840371,"Nov 3, 2025, 3:43:11 PM",Afternoon Weight Training,Weight Training,,3075,0,142.0,8,false,,,activities/17428404240.fit.gz,,,3075.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,105.0,,,293.0,,28.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,250.0,,,,,,""
16356856113,"Nov 4, 2025, 4:04:14 PM",Afternoon Weight Training,Weight Training,,3631,0,153.0,9,false,,,activities/17442475075.fit.gz,,,3631.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,103.0,,,331.0,,28.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,312.0,,,,,,""
16366307137,"Nov 5, 2025, 6:08:20 PM",Evening Run,Run,,2387,7.36,182.0,83,false,,ASICS Gel-Kayano 31,activities/17451996606.fit.gz,,,2387.0,2387.0,7362.9,4.28,3.085,38.0,39.0,50.4,74.8,9.5,0.0,,,89.0,82.0,182.0,166.0,,351.0,589.0,,20.0,83.0,838263.0,,,,,,,,352.0,2388.0,,,0.0,,1.0,7434.6,1762365600.0,3.0,11.2,9.0,8.8,0.85,1012.9,3.3,7.6,227.0,0.0,1762323796.0,1762354727.0,0.375,,22282197.0,0.0,5.0,0.98,18341.0,0.0,,,,,,3.085,91.4,,,,6566.0,0.0,,465.0,265.0,3.115,,,,,,,,""
16375908354,"Nov 6, 2025, 5:22:29 PM",Evening Run,Run,"",542,1.26,156.0,6,false,,HOKA Bondi 8,activities/17461649891.fit.gz,,,542.0,542.0,1259.2,2.54,2.323,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,81.0,156.0,143.0,,254.0,115.0,,27.0,6.0,137682.0,,,,,,,,255.0,543.0,,,0.0,,1.0,1259.2,,,,,,,,,,,,,,,,21964107.0,,,,,,,,,,,2.323,0.0,,,,1458.0,0.0,,55.0,192.0,,,,0.0,,,,,""
16385490423,"Nov 6, 2025, 5:39:15 PM",Evening Weight Training,Weight Training,,2837,0,162.0,8,false,,,activities/17471297460.fit.gz,,,2837.0,2837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,105.0,,,286.0,,28.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,186.0,,,,,,""
16393925588,"Nov 8, 2025, 12:16:45 PM",Afternoon Weight Training,Weight Training,,4908,0,146.0,9,false,,,activities/17479820932.fit.gz,,,4908.0,4908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,90.0,,,323.0,,27.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,2260.0,,,,,,""
16404847746,"Nov 9, 2025, 1:04:57 PM",Afternoon Run,Run,,2411,6.36,172.0,58,false,,ASICS Gel-Kayano 31,activities/17490878213.fit.gz,,,2411.0,2386.0,6365.1,3.56,2.668,22.0,27.0,61.2,76.6,8.0,-0.1,,,89.0,84.0,172.0,157.0,,300.0,524.0,,16.0,58.0,715166.0,,,,,,,,297.0,2412.0,,,0.0,,1.0,6403.4,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.64,902.5,,,,6666.0,0.0,,333.0,223.0,2.684,,,,,,,,""
16419466593,"Nov 10, 2025, 5:39:15 PM",Evening Weight Training,Weight Training,,4436,0,134.0,7,false,,,activities/17505595277.fit.gz,,,4436.0,4436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,86.0,,,257.0,,28.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,402.0,,,,,,""
16427458698,"Nov 11, 2025, 5:20:46 PM",Evening Run,Run,,3646,10.12,173.0,88,false,,ASICS Gel-Kayano 31,activities/17513651220.fit.gz,,,3646.0,3586.0,10124.8,4.02,2.823,46.0,43.0,57.6,77.2,11.9,0.0,,,87.0,81.0,173.0,158.0,,318.0,805.0,,16.0,88.0,1139257.0,,,,,,,,315.0,3647.0,,,0.0,,1.0,10220.9,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.777,536.1,,,,9732.0,0.0,,568.0,237.0,2.85,,,,,,,,""
16437413567,"Nov 12, 2025, 4:07:29 PM",Afternoon Weight Training,Weight Training,,4599,0,147.0,11,false,,,activities/17523673730.fit.gz,,,4599.0,4599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,104.0,,,408.0,,27.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,160.0,,,,,,""
16629736155,"Dec 2, 2025, 3:31:10 PM",Afternoon Run,Run,,2487,6.61,174.0,66,false,,ASICS Gel-Kayano 31,activities/17718463270.fit.gz,,,2487.0,2480.0,6611.5,3.78,2.666,35.0,36.0,60.6,74.8,8.9,0.0,,,87.0,82.0,174.0,160.0,,299.0,546.0,,13.0,66.0,741246.0,,,,,,,,298.0,2488.0,,,0.0,,1.0,6675.2,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.658,54.3,,,,6808.0,0.0,,346.0,224.0,2.692,,,,,,,,""
16658133555,"Dec 5, 2025, 3:13:28 PM",Afternoon Run,Run,1 km x4,3547,8.30,184.0,57,false,,ASICS Gel-Kayano 31,activities/17747255075.fit.gz,,,3547.0,3346.0,8299.0,4.76,2.48,27.0,31.0,58.0,76.8,25.0,-0.1,,,88.0,82.0,184.0,155.0,,328.0,703.0,,16.0,57.0,924731.0,,,,,,,,318.0,3544.0,,,0.0,,1.0,8376.5,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.34,3962.4,,,,7654.0,0.0,,562.0,239.0,2.503,,,0.0,,,,,""
16676906450,"Dec 7, 2025, 3:12:55 PM",Afternoon Run,Run,,1392,4.00,180.0,37,false,,ASICS Gel-Kayano 31,activities/17766368328.fit.gz,,,1392.0,1332.0,4000.0,2.74,3.003,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,80.0,180.0,158.0,,253.0,316.0,,26.0,37.0,352955.0,,,,,,,,264.0,1394.0,,,0.0,,1.0,3233.8,,,,,,,,,,,,,,,,22282197.0,,,,,,,,,,,2.874,0.0,,,,3534.0,0.0,,152.0,198.0,,,,,,,,,""
